Year_Month,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5
2017-12,1.2707487759068492,1.8352750423510367,2.4896699549573187,3.1040315519476724,3.6725446694997776
2018-01,1.1579206955506516,1.1579206955506294,1.4290222230654237,1.5753265411350137,1.7381622894000914
2018-02,-1.9076144038876475,-1.9076144038876364,-1.6514440764336724,-1.5101481928967764,-1.3759643936275934
2018-03,2.1638079365660534,2.1638079365660756,2.4407392138309447,2.78511861055466,3.1347638939598355
2018-04,0.7918158104179396,0.7918158104179618,1.053735273752343,1.3122515150188585,1.5807691993468653
2018-05,0.9658159756695817,0.9658159756696039,1.3395291168679657,1.7772415462372404,2.271299208151545
2018-06,1.6475607130127523,1.6475607130127967,1.906150946059948,2.137698514174513,2.364890452848689
2018-07,1.3422441682890085,1.3422441682890085,1.5900188999039333,1.7779563350681649,1.9833280994615565
2018-08,-0.8203752961711608,-0.8203752961711275,-0.5651450163849492,-0.29956377873820994,-0.037337220872035726
2018-09,-1.277224642255137,-1.277224642255148,-1.0921974988326366,-1.0190648608158215,-0.962379412495995
2018-10,-1.7552459540390863,-1.7552459540390752,-1.502288260347573,-1.387321165641775,-1.2753261949627115
2018-11,3.1751376629481243,3.1751376629481243,3.3961191875504504,3.5403571161054526,3.6721975848363897
2018-12,-5.009646448288397,-5.009646448288397,-4.653662697932015,-4.441578042561211,-4.259768525823048
2019-01,4.6067839217148965,5.568645015094242,6.355900471557874,7.283099226386547,8.335521523551215
2019-02,2.278741739383272,2.971651759654148,3.695351581714168,4.378448566225801,5.1297272840024055
2019-03,2.7118345946332,3.1278864995408773,3.516322925085036,3.910317987682066,4.2303690276577655
2019-04,1.7958640845357143,2.312430827405265,2.6028101449699914,2.8751971446046687,3.142462663161627
2019-05,0.026430477152361576,0.6594560485529755,1.3526577894222847,1.8969929795402907,2.411154659090964
2019-06,3.775633677390444,4.128066099264527,4.402983209606615,4.657618061240387,4.85504798012133
2019-07,1.837498703355167,2.674533658389522,3.244205566902969,3.876507643210658,4.5105618595644215
2019-08,1.6241208945193097,2.511295350086362,3.571074153727305,4.539251797296839,5.3787833285705355
2019-09,0.6124997009863353,0.4857544228602739,0.2594347246538842,0.059136344010624065,-0.1335860175895376
2019-10,0.4066067479858715,0.8039724240192836,1.1951679373772395,1.5297891034293576,1.9437563043739559
2019-11,0.949400727512395,1.7005228212999324,2.7187207375751754,3.7312755890292593,4.742095579340688
2019-12,3.0877804168385925,3.1215832207781125,2.9892665598370005,2.8935962248599623,2.8681393566642344
2020-01,-2.143061494750087,-1.979695525729519,-1.2645214027204088,-0.5445091580326911,0.1546885768215489
2020-02,-8.686471458130828,-8.502901900778525,-7.698841082362318,-6.8886223769569765,-6.080785596192295
2020-03,-18.979866283575618,-18.825004243135812,-18.14735807483333,-17.465626688522818,-16.833759213712106
2020-04,17.07258766038342,17.2026587168979,17.769934431492395,18.337547698747404,18.975730934349897
2020-05,6.790683014910148,6.989570042660742,7.858984511939737,8.732196974799656,9.613901695721893
2020-06,3.0010346686429656,3.1395740546357187,3.744121023846514,4.349574577113802,4.954381496459792
2020-07,4.859351158952752,5.109050065032972,6.202991857670748,7.305666942420985,8.415197677799968
2020-08,5.072199583168491,5.2547777395442585,6.0528216967646875,6.8542279413607465,7.655841470174973
2020-09,-3.3201084314126827,-3.1563091990781444,-2.4404090708075143,-1.7215937077892596,-1.0221909482586167
2020-10,1.3897281605243617,1.4477555456450908,1.6998674810218883,1.950562120765409,2.1792787120405777
2020-11,18.657610937070924,20.25974727347297,27.23977961384194,34.21059865053333,41.271006100743016
2020-12,6.212585646373148,6.3050311313585405,6.707771811477126,7.110034532746745,7.541167040789465
2021-01,2.206750990960238,2.938944058078574,3.74889836447192,4.664404537368583,5.622818214036629
2021-02,0.035919064212852625,0.6572626084569766,1.3059647479963132,1.9542059417014146,2.6522782452216065
2021-03,4.561918708690893,5.182485150658089,5.875959944485709,6.5520786442432755,7.2622052682035365
2021-04,3.090216397719181,3.658639171117839,4.115400959762527,4.515820761562805,4.968794742928906
2021-05,0.8196066248743028,1.4755496878424257,2.187266895904716,2.8197030670352063,3.619619651949435
2021-06,2.0423757680226418,2.5966274614587004,3.0742491075506084,3.5979672514468763,4.061394008944519
2021-07,1.5937163857073555,2.110369170637938,2.5781907079560185,3.021077618601886,3.2687647988158375
2021-08,2.2349828490888957,2.4687522944256024,2.716741950216961,3.076274975041926,3.2689753819082457
2021-09,-1.9935522177548792,-1.641591395488451,-1.3368824611618924,-1.1552752419932255,-1.0466187478827549
2021-10,2.6992176398358936,3.5183046018316677,4.230886664294298,4.870285501662219,5.653729951159536
2021-11,-0.14521312325823654,0.8311008860907743,1.9462738551196734,3.1072748679915607,4.319643285216079
2021-12,4.910089973969467,5.09569186125558,5.234004832268857,5.277949109526814,5.2977706221133625
2022-01,-1.3514676960305172,-1.3534777306083878,-1.355358830807818,-0.827525478109703,-0.20784389764654243
2022-02,4.3373983692360785,4.335207645420769,4.333155658856569,4.507551672434862,5.011991011152617
2022-03,4.6743481329803105,4.674977300091254,4.675572456913546,4.7476212890322556,4.665764197444222
2022-04,-1.7453106951874853,-1.7439200408294941,-1.7426143304536956,-1.0026963835196967,0.025215877762851946
2022-05,0.1440835312535249,0.144951675422611,0.1457671034233332,1.1359148768429028,2.0800473524781093
2022-06,-1.515643122117305,-1.5186753234019745,-1.5215239427129545,-1.1485361254644721,-0.709715783527709
2022-07,1.1123557056481825,1.115436472631548,1.1183294399659927,1.335938015690119,1.7956218191325535
2022-08,-2.0284461660531994,-2.028847052101146,-2.029218336304517,-1.2707654029322168,-0.366437388874985
2022-09,-2.9019246376497665,-2.903449828773119,-2.90488552569228,-2.341093276402695,-2.070664475684636
2022-10,4.702905885559083,4.703993626575564,4.705018658069937,5.835398206946074,7.376394725860758
2022-11,1.9258556433926266,1.9288607645276956,1.9316752112571889,2.2086585536879255,2.713919396498632
2022-12,-1.2776448065990653,-1.2794641502480109,-1.2811705631935233,-0.9767254516717894,-0.5014085402130553
2023-01,2.6740546780929186,3.333352059362227,4.232385732886823,5.323636684389621,6.520059928416
2023-02,-1.0668113960992986,-0.6750481145911813,0.12084604426663148,0.7128525041996792,1.2524677943216656
2023-03,1.9417053819327457,2.6785955496478,3.437331368730989,4.074246476473142,4.517100885246661
2023-04,1.6163076795648434,1.942787694644843,2.0955323427066297,2.407633009131782,2.6749136390419093
2023-05,-1.722367833830396,-0.8428918261816132,0.3082719674589507,1.4418812447561713,2.530312504328225
2023-06,3.597214379330471,4.120353749617189,5.086040460047703,6.0237692258571895,6.944127849891957
2023-07,0.5128267729292091,0.9655419447387459,1.5922383066313994,1.9382341756745136,2.225912408241215
2023-08,-0.3734020304183794,0.20428339880869117,0.9626469022838258,1.8972792384349457,2.9795246371227657
2023-09,-1.0480311334695513,-0.7540836210917723,-0.48055382836333926,-0.33190012222625853,-0.12619036846708287
2023-10,0.45734793597795864,0.9987630248791346,1.4744177579269158,1.711599152165455,1.803310224991872
2023-11,3.446875479646261,4.057281190884976,5.069087798516692,6.132444824596162,7.400750544231416
2023-12,2.177760182902677,2.3701868324485176,2.6962810834918027,3.241872149686409,3.9259736006817425
