Year_Month,R1-RF,R2-RF,R3-RF,R4-RF,R5-RF,CMA,EG,HML,IA,ME,MOM,Mkt-RF,RMW,ROE,SMB
2005-12,-0.3287119571782423,0.2664479760468555,0.7233084372421186,1.2725349694336343,1.6697313761355395,0.23,1.093,0.2,0.8804,-0.0336,0.77,-0.25,0.21,0.2287,-0.2
2006-01,-0.5123675035591687,-0.1381761593260475,0.582456583300989,1.3846033125852366,2.2225384152261998,-0.46,0.8783,1.08,-0.6797,6.4413,2.53,3.04,-0.64,-0.2611,5.75
2006-02,1.0673607924940167,1.3808404858540804,1.870173941720428,2.4119543099709944,2.927661198233829,1.91,-1.0257,-0.34,2.4381,-0.395,-1.84,-0.3,-0.51,-0.9978,-0.42
2006-03,2.956078763856377,3.342304517284637,4.000398502380968,4.545461372741903,5.131041902618042,-0.41,-0.7877,0.6,-1.3435,3.1221,1.26,1.46,0.06,0.7652,3.38
2006-04,0.15251477082183695,0.47759002644421267,0.9139559269204117,1.278641780401451,1.6372480140658445,0.01,-0.127,2.34,0.3427,-0.3055,0.64,0.73,1.8,0.826,-0.84
2006-05,-0.8180354224789717,-0.5215541718762291,-0.05336808069403032,0.4744360342690848,1.002388422896569,1.46,-1.5898,2.41,1.3126,-3.5327,-3.7,-3.57,1.15,-0.0785,-2.85
2006-06,-0.2896598946841019,-0.07648605630368144,0.32195473771674565,0.7481324089835263,1.099007459255863,-0.07,0.6316,0.85,-0.3976,-0.336,1.54,-0.35,1.32,1.0467,-0.24
2006-07,0.9635504241191531,1.1496792441989316,1.496363039602655,1.7156411513437058,1.9269659260835907,0.9,3.2046,2.6,1.3479,-3.1594,-2.12,-0.78,1.63,0.5439,-3.63
2006-08,1.9876696917116892,2.287045953114795,2.7933638833773626,3.3478443417752173,3.8638897057225323,2.09,-0.1456,-2.06,1.9253,0.4347,-3.38,2.03,-1.86,-1.3348,0.44
2006-09,1.257477641304549,1.4854714254429962,1.8739146118435184,2.2841072581344593,2.630575577087323,0.6,0.9507,0.08,0.9827,-0.9696,-0.96,1.84,0.82,0.6311,-1.46
2006-10,2.356467384793847,2.5574390024563955,2.905835384051291,3.2534551800541758,3.702304730342253,0.28,0.4435,-0.31,0.1978,1.9782,-0.2,3.23,-0.12,-0.2983,1.98
2006-11,1.2264773463900516,1.5042482189151032,2.07119592609075,2.593529328414011,3.0937458211094153,-0.8,-0.8997,0.14,-1.5945,0.3878,-1.03,1.71,0.15,0.4951,0.71
2006-12,2.3208824776369323,2.69863946013329,3.385849764688321,4.167097849671486,4.973560492791584,2.06,-1.2249,2.73,1.8255,0.0007,0.79,0.87,-0.72,-0.5587,-0.81
2007-01,1.1546236043457463,1.2883452646032592,1.9614726367508122,2.3712839392894662,2.749298411919883,0.38,0.0683,-0.68,0.6262,-0.0989,0.24,1.4,0.25,0.0525,0.07
2007-02,0.34122524761588646,0.3798670461389734,0.834273320573378,1.517042746242561,2.2046745122926064,-0.71,-0.0687,-0.14,-0.9689,1.4242,-1.35,-1.96,-0.51,-0.7332,1.29
2007-03,-0.1696545297130732,-0.0729442468380389,0.49377431294683444,0.8192921913330513,1.128520663796048,-0.65,-0.2037,-0.97,-1.1827,-0.1752,2.56,0.68,0.64,0.4443,0.2
2007-04,1.447736100095272,1.542013352716061,2.1009405655593576,2.6023559217291674,3.1153285157688964,1.03,1.1127,-1.45,0.8508,-1.7361,-0.24,3.49,1.15,0.5382,-2.04
2007-05,1.9574108785715076,2.033496408114143,2.5270369160603314,2.808625217666826,3.155172880788614,-1.36,0.1331,-0.65,-2.3062,-0.2466,-0.34,3.24,1.58,0.5284,0.4
2007-06,-0.3946906108317269,-0.2934225982444968,0.27324418578806886,0.6842353810943894,1.0535340034057765,0.08,-0.5925,-1.05,0.952,0.5408,0.51,-1.96,0.53,1.213,0.74
2007-07,0.975978244118814,1.155735549478365,2.1174841111352154,2.8697918694094997,3.5880970057528665,-1.13,0.0496,-3.71,-2.2506,-3.0422,2.94,-3.73,0.2,1.5445,-2.99
2007-08,-0.15978038046573678,-0.030145095007496292,0.7279124073501491,1.0754296726442663,1.3952044157175196,-0.53,0.4943,-1.86,-1.32,-0.816,0.1,0.92,-1.21,0.9285,-0.37
2007-09,1.4278411118934111,1.5197590287513751,1.998578914019076,2.1750023861563204,2.3705401162655053,-3.02,-0.4745,-2.21,-3.2001,-2.4076,4.63,3.22,-0.52,1.6183,-2.44
2007-10,0.1813842146122771,0.39062085945921005,1.783437479698278,2.6223054978698683,3.4743986551832067,-0.09,0.3453,-2.98,0.4574,0.3772,5.02,1.8,-0.3,1.2267,-0.08
2007-11,-0.3440291968596228,-0.22468742489924343,0.5827112909988788,1.3237554449838276,2.01605231785625,-0.29,1.4361,-0.94,0.1771,-3.0164,0.99,-4.83,1.89,3.5961,-3.02
2007-12,-1.6009667647068868,-1.3679761612671002,-0.16392939623407132,0.6289309552010605,1.3735236039155976,-1.05,1.0642,-0.55,-0.6026,0.6429,6.63,-0.87,0.87,2.3146,0.15
2008-01,-1.3387224969207754,-1.3387224969207863,-1.3387224969207863,-1.3387224969207863,-1.3387224969207863,2.14,-0.8164,3.97,1.3985,-0.7335,-7.75,-6.36,2.14,-0.335,-0.65
2008-02,-3.214544008809975,-3.214544008809964,-3.214544008809964,-3.214544008809964,-3.214544008809964,-0.93,1.36,-0.84,-1.508,-0.8807,6.1,-3.09,0.88,1.8089,-0.66
2008-03,0.8427248276889711,0.8427248276889711,0.8427248276889711,0.8427248276889711,0.8427248276889711,0.5,-0.0305,0.3,-0.3522,0.577,4.27,-0.93,0.79,2.3694,0.56
2008-04,4.388224545103905,4.388224545103883,4.388224545103883,4.388224545103883,4.388224545103883,-2.47,3.3207,-0.94,-2.3209,-0.9301,-0.31,4.6,1.64,-0.8157,-1.2
2008-05,3.160468056976009,3.160468056976031,3.160468056976009,3.160468056976009,3.160468056976009,-0.06,0.0573,-1.43,-0.3475,2.5275,3.31,1.86,0.93,-0.3489,3.02
2008-06,-10.660091521038746,-10.660091521038746,-10.660091521038746,-10.660091521038746,-10.660091521038746,-0.55,1.042,-2.71,-0.1854,1.8781,12.75,-8.44,4.96,6.3701,1.18
2008-07,4.480374767174228,4.48037476717425,4.48037476717425,4.48037476717425,4.48037476717425,1.08,-0.0866,5.42,1.8031,5.9925,-5.13,-0.77,-1.37,-0.0192,3.72
2008-08,4.2679065777861815,4.2679065777861815,4.2679065777861815,4.2679065777861815,4.2679065777861815,0.84,2.0556,1.59,0.9417,1.8626,-4.02,1.53,1.86,-0.9233,3.46
2008-09,2426.589547801871,2426.589547801871,2426.589547801871,2426.589547801871,2426.589547801871,1.78,3.451,5.91,3.1609,0.6623,0.28,-9.24,2.41,1.6471,0.25
2008-10,-17.911943330158504,-17.911943330158525,-17.911943330158525,-17.911943330158525,-17.911943330158525,2.05,6.7419,-2.3,1.0392,-3.4778,7.85,-17.23,3.04,5.8889,-3.34
2008-11,-9.150169150944057,-9.150169150944057,-9.150169150944057,-9.150169150944057,-9.150169150944057,2.75,2.2205,-6.31,0.5016,-5.2251,7.17,-7.86,4.53,3.5054,-3.89
2008-12,4.830098375585945,4.830098375585967,4.830098375585945,4.830098375585945,4.830098375585945,-1.49,-0.7984,0.14,-2.3563,3.5804,-5.09,1.74,0.06,-0.6256,3.29
2009-01,0.9284107879287128,0.991923509744952,1.1217094919977688,1.2393081424892038,1.3154534843154986,-1.17,2.4443,-11.29,-0.9195,-2.9404,-2.18,-8.12,0.18,-0.7397,-2.14
2009-02,-3.3465777992255927,-3.2057622962391683,-2.8132490812738618,-2.4018258610845398,-2.005643378242917,-1.02,2.997,-6.95,-1.8632,-1.6061,4.41,-10.1,1.19,2.9127,-1.32
2009-03,6.5305804358739765,6.909151835798298,7.979515103904264,9.067639159572536,10.152139870240948,-2.25,0.0621,3.47,-0.4563,0.958,-11.87,8.95,-2.52,-3.3319,0.67
2009-04,3.2989681294319553,3.7483962795210144,5.061847308469901,6.379795635904072,7.675490016461394,0.13,-1.9211,5.36,3.5317,7.3504,-34.3,10.18,1.31,-13.9902,7.13
2009-05,3.747681509783396,3.9109533353026698,4.319153821796884,4.717723454537226,5.140497102984765,-2.17,-0.587,0.28,-2.4121,-1.337,-12.49,5.21,-0.78,-3.2921,-2.32
2009-06,3.6687458360875826,3.730307307483093,3.9453218668039183,4.128405668271506,4.3069345617306345,-0.33,2.5897,-2.73,0.4848,3.7792,5.48,0.43,-1.41,0.9567,2.29
2009-07,3.8265031660965385,3.915286426213237,4.115557971503358,4.342765792229363,4.612156222910423,3.14,-1.0228,4.83,2.0193,1.6803,-5.55,7.72,-0.46,-4.9457,2.39
2009-08,1.7198758257670244,1.8727510722844387,2.336950773713763,2.7799208742643735,3.2087576801744557,3.34,-1.5559,7.63,2.2891,0.8741,-9.07,3.33,-3.02,-2.5812,-0.09
2009-09,3.175183227745281,3.3076510213367873,3.7347194436187383,4.145872741483169,4.549525188840685,0.36,-2.6452,1.05,-1.1383,2.4775,-4.79,4.08,1.31,-2.7953,2.73
2009-10,-3.228011558066879,-3.1755213788876357,-2.954455372557496,-2.751752976092625,-2.5296344285565597,-1.51,2.9368,-4.21,-0.2528,-4.6208,2.61,-2.59,4.17,3.9382,-4.93
2009-11,0.3324402153009886,0.3520126552004177,0.4983358947638239,0.5945337315094612,0.6504358137033428,0.12,-0.3241,-0.34,-0.3339,-2.3874,0.3,5.56,1.0,1.0111,-2.68
2009-12,3.5866072803776063,3.789719967349158,4.340645092925687,4.897173822707267,5.465361862737227,-0.09,-0.126,-0.17,-0.1381,4.839,3.01,2.75,1.02,-1.8542,6.24
2010-01,-1.9076797638592824,-1.1454135768323326,-0.435091658681408,0.3706747123245923,1.141579447323582,0.46,-0.6848,0.43,0.6653,0.3824,-5.4,-3.36,-1.27,-1.0677,0.34
2010-02,2.6138997503413197,3.098196816882126,3.6376528937798858,4.213459327566427,4.665590831867417,1.43,-0.5169,3.23,0.703,1.5068,3.74,3.4,-0.27,-1.0406,1.51
2010-03,3.486130827066546,4.845129086897359,6.131329485424607,7.321065208991605,8.726686919514792,1.69,-1.6988,2.21,1.6201,2.0311,3.76,6.31,-0.65,-0.5102,1.85
2010-04,1.8628955179549755,2.8755575555182484,3.8810044294458104,4.905238779026443,5.889365718348815,1.72,-2.3485,2.89,3.063,3.8994,3.16,2.0,0.69,-2.4885,4.98
2010-05,-1.8408289822181467,-1.476325284824055,-1.2146718431919512,-1.0244678786948358,-1.003180089396195,-0.21,1.741,-2.44,-0.4777,0.0538,-0.25,-7.89,1.3,2.7377,0.04
2010-06,-1.9522967902171016,-1.9776602130712209,-1.9699825426037332,-1.982674359485049,-2.0910587224923347,-1.55,1.9119,-4.7,-2.491,-2.3833,-2.76,-5.57,-0.16,1.3467,-2.47
2010-07,2.1647280280228545,2.4779877250665763,2.6785088125035985,2.8903638422370195,3.181101011414377,2.01,0.3729,-0.31,1.2168,0.4861,1.88,6.93,0.24,-0.8604,0.12
2010-08,1.0516740042285189,1.4360494653325329,1.7547369488673403,1.9933712462628195,2.043359391496157,-1.59,-0.7079,-1.9,-1.7234,-3.6733,-0.06,-4.77,0.53,-0.5062,-3.15
2010-09,3.4304429717413756,4.355805851859062,5.4895027790672115,6.653389665944042,7.492004511340199,0.38,0.0709,-3.16,1.142,3.9594,1.41,9.54,-0.21,0.509,3.75
2010-10,1.9301631712855805,2.7194929943118,3.499319969842362,4.309844282171537,4.9417265776341415,-0.26,0.4586,-2.43,-0.0223,0.6988,1.58,3.88,1.19,0.6453,0.8
2010-11,2.9160467367737244,3.2487702628013473,3.5353379504373663,3.9875560592969923,4.594164419026824,1.59,-0.6143,-0.96,1.8646,3.6452,2.66,0.6,0.45,-0.0799,3.67
2010-12,3.545439615763745,3.8274710841974744,4.141143386632339,4.405357213861571,4.645098575067163,3.16,-2.2361,3.7,3.0162,0.4526,-3.03,6.82,-3.44,-3.6797,1.03
2011-01,0.0719872419575817,0.0616319922975827,-0.2718419280823847,-0.8026448650792062,-1.1418470063953812,0.83,-1.3043,0.83,1.2925,-1.9958,-0.29,1.99,-0.76,0.5331,-2.43
2011-02,1.058167003621423,1.1209590730189,2.3017881143733367,3.3503533704503092,4.455407251876363,0.88,-0.8408,1.27,1.442,1.3851,1.99,3.49,-1.94,-1.648,1.65
2011-03,-0.4696796240677991,-0.4245007329802164,0.3617363633755965,1.1807296971376935,2.0660337828430677,-0.03,0.3227,-1.83,-0.1315,1.852,3.4,0.46,1.76,-0.9575,2.62
2011-04,4.496472463977796,4.510910451962924,4.676278125829492,4.594662442293962,4.676459405967615,-0.8,1.1108,-2.43,-0.9779,-0.878,0.04,2.9,1.01,1.5871,-0.55
2011-05,-0.1044276910425412,-0.0931403432127275,0.2188978962100352,0.7199707959334889,1.013370357906429,-1.59,1.3826,-2.12,-1.0351,-0.8588,-0.62,-1.27,2.08,0.1308,-0.63
2011-06,-2.107134070841754,-2.0838634705362846,-1.4141741326978985,-0.7634626775096964,-0.1869068308774979,-1.53,1.0009,-0.42,-1.1515,0.4599,1.78,-1.75,2.49,2.8113,0.16
2011-07,-0.0591248550247835,-0.0110734676824986,0.8519696173763247,1.19122785794894,1.4138070213525422,-1.81,0.6584,-0.9,-2.0383,-1.7834,0.18,-2.35,2.68,0.7486,-1.2
2011-08,1.4749007210395282,1.5443996223949197,2.9920791675260174,3.7317647141006374,4.031002376148884,-0.38,2.7071,-2.36,-1.3168,-3.7375,-0.28,-5.99,3.3,2.5889,-3.2
2011-09,-1.656769058255203,-1.620747637374731,-0.7255152209596827,0.5367273860255262,1.5017631098433126,0.24,4.899,-1.72,0.0766,-4.7737,-2.42,-7.59,2.04,-0.7641,-3.66
2011-10,3.4385589958522367,3.4391919082219724,3.138451914372875,3.0554069866851163,3.308161566789658,-0.86,-1.7028,0.1,-0.5881,5.1842,-1.43,11.35,-2.16,2.1402,3.46
2011-11,0.9515758362892868,1.0161467738250218,2.196298508429284,3.251788314504256,4.031797469373943,1.49,1.2225,-0.46,1.5253,-1.1385,3.84,-0.28,1.86,0.5804,-0.28
2011-12,1.4792370682408684,1.4852236650488626,1.7334530064593068,2.344208781557944,3.0816373488117277,2.52,-0.5716,1.63,2.6695,0.1386,1.81,0.74,0.98,1.1493,-0.33
2012-01,2.6938531580567915,3.803527515129357,4.925077187011917,6.050050342502256,7.258507071127118,-1.43,-1.3395,-0.97,-0.574,2.7798,-7.91,5.05,-2.01,-0.6313,2.06
2012-02,0.9126314050711182,1.5648615738514282,2.2585633177504727,2.94341308302708,3.793847205478218,-0.01,0.0238,0.43,0.0789,-0.6691,-0.29,4.42,-0.48,0.2919,-1.71
2012-03,1.973460294123086,2.8639098697327947,3.583581327038976,4.197873878105507,4.750180337630061,0.74,1.8088,1.14,1.4304,0.7263,1.3,3.11,-0.54,1.6789,-0.47
2012-04,0.8985929296884798,1.1009622560833376,1.6070989977746253,2.208260239249893,2.791471127500622,0.65,-0.3846,-0.78,0.8585,-1.0996,3.75,-0.85,1.3,1.0202,-0.55
2012-05,-0.1930127111648316,0.5446458791706232,0.9988773396810469,1.4686352884025078,1.7736631964444738,2.31,2.3605,-1.07,2.6809,-0.8812,6.49,-6.19,2.08,1.6079,-0.12
2012-06,3.426043372635723,3.749885602957148,4.178170444631091,4.494326455490194,4.844113698962738,0.46,0.3509,0.62,1.0217,1.4974,-1.06,3.89,-1.09,-1.7619,0.84
2012-07,2.1146031469981175,2.5881802807534937,2.9093477326905592,3.1930463297382916,3.498498614213408,0.05,0.9808,-0.02,0.5093,-3.0848,3.04,0.79,1.1,1.5194,-2.78
2012-08,0.9430985391355218,1.4997741267049214,1.9485375820305728,2.450465420099145,3.002548344675059,-0.84,-0.3883,1.3,-1.4664,1.4204,-2.37,2.55,-1.33,-0.5072,0.44
2012-09,2.1356535415213864,2.621112158749871,3.266508901168085,3.9893001217992543,4.499543526461535,1.55,-0.6925,1.6,1.2038,1.1701,-1.14,2.73,-1.49,0.1979,0.61
2012-10,0.2076907459237487,0.955529111464325,1.3102123397869414,1.673821752250969,2.0456012311867546,2.5,-3.7218,3.59,1.8508,0.2241,0.14,-1.76,-1.34,0.4723,-0.89
2012-11,0.059594907529379994,0.6728236667982379,1.1855090016396497,1.7439199106870074,2.1653420213810106,0.84,0.1868,-0.84,0.7994,0.3716,0.49,0.78,0.6,1.7203,0.46
2012-12,-1.0922770472751708,-0.1829689238940124,0.7800206832482715,1.6871444261619784,2.494567241220812,0.91,-2.6235,3.51,-0.8369,2.4277,-2.86,1.18,-1.85,-1.9895,1.89
2013-01,3.694284670794024,3.991957587634931,4.371094605965542,4.738073008821564,5.09173327982273,1.41,-1.6667,0.96,1.5622,0.1975,-1.79,5.57,-1.93,-2.0267,0.48
2013-02,1.7751087639133134,2.144062482226716,2.660078302923341,3.156452979307045,3.643314659738661,0.52,0.438,0.11,0.7303,-0.621,1.29,1.29,-0.67,0.0662,-0.25
2013-03,4.047968406646585,4.424781902773756,4.93343690777488,5.419276210964896,5.918498328177502,1.38,-1.1605,-0.19,1.292,1.0729,1.92,4.03,0.14,0.5017,0.85
2013-04,1.1315670706997905,1.4922292014245775,2.001949194172581,2.4872056505935936,2.938088426354679,0.37,-0.2802,0.45,0.1008,-2.8649,0.22,1.55,0.27,-1.049,-2.25
2013-05,2.407728680321708,3.066770832291077,4.008334569201022,4.999751477528247,6.057043863769929,-0.87,-1.411,2.63,-1.6629,3.5114,-2.02,2.8,-1.97,-0.4309,2.06
2013-06,-0.4587094509767242,-0.0763005054090659,0.4001839662202355,0.8265678437776813,1.2190423002474526,0.0,0.5336,0.03,0.7117,0.7559,0.52,-1.2,-0.38,-0.1152,1.57
2013-07,5.571784645287914,6.041854498615873,6.719060555971379,7.424184498767605,8.12826420390611,0.51,-1.1004,0.57,0.6492,2.096,1.76,5.65,-1.35,-0.4789,1.81
2013-08,-2.741973930229047,-2.294197718417146,-1.716191076465856,-1.1311963649328405,-0.5403192111249511,-2.16,0.1682,-2.69,-1.7886,-0.2103,0.02,-2.71,0.66,0.5747,-0.06
2013-09,4.6281100027088184,5.151196171149275,5.866109995089319,6.592847208283259,7.305301506056816,-1.36,-1.0177,-1.22,-0.7386,2.4501,3.06,3.77,-0.58,-0.9744,2.63
2013-10,3.4265268601789245,3.6446960128221577,3.956201826615535,4.246459593634588,4.46288746911625,0.87,0.7823,1.25,1.1612,-1.6177,0.08,4.18,2.78,1.337,-1.48
2013-11,4.079664134039129,4.549743820772467,5.196400725072325,5.82538898784275,6.454345424729979,0.04,1.2051,0.32,0.0148,1.9293,0.44,3.13,0.14,1.5473,1.41
2013-12,2.3061989416926165,2.770927755432284,3.3992691437501055,4.023473808894518,4.638171354397502,0.09,-1.7385,-0.02,0.7392,-0.4381,0.02,2.81,-0.46,-0.1739,-0.45
2014-01,0.4194814216337494,0.8243202138742411,1.1755708348957006,1.4247073449888736,1.6154878390130856,-1.42,0.3524,-2.07,-0.2918,0.3303,1.71,-3.32,-3.88,-2.3112,0.58
2014-02,2.6823206932802934,2.947974254131669,3.263121163145044,3.614028883705634,3.9540886189331825,-0.45,-0.0127,-0.31,-0.6297,-0.3064,2.07,4.65,-0.23,-1.4762,0.14
2014-03,0.8991397314076499,1.1725041898670074,1.7224026806282433,2.2552958936934875,2.8194282583658747,1.92,1.5414,4.93,2.7038,-0.1623,-3.29,0.43,2.13,1.7701,-1.09
2014-04,1.292164978143462,1.4186570735527315,1.861633722471745,2.270637752954796,2.6489230663647056,1.02,0.6944,1.17,0.8015,-4.6866,-3.89,-0.19,3.48,1.0756,-4.12
2014-05,1.5576199441855731,1.815597417559678,2.277936024927274,2.830920316955665,3.387084536874574,-1.0,0.5021,-0.13,-0.9378,-2.0366,0.87,2.06,0.05,-0.6562,-1.89
2014-06,1.236600726912651,1.5323388384490988,1.7609030094481335,1.9961409155339949,2.2234689466851254,-2.0,0.2611,-0.7,-2.6584,2.2426,0.69,2.61,-1.89,-2.5842,3.11
2014-07,-1.4827953897139643,-1.492834196671322,-1.6665366624646238,-1.8468629199379083,-2.0372996479925187,0.52,1.2336,0.03,0.7158,-3.5626,-0.12,-2.04,0.89,1.1954,-4.29
2014-08,3.3378278616614576,3.9025288993607576,4.654947403401888,5.399179135895693,6.150385567408434,-0.7,0.233,-0.45,-0.9247,0.4495,0.82,4.24,-0.64,0.1376,0.31
2014-09,-1.3901220865545016,-1.0364202042960846,-0.6772204246209501,-0.288019594294886,0.1137810968424579,-0.51,2.1813,-1.34,-0.3101,-3.1026,0.5,-1.97,1.3,3.0633,-3.72
2014-10,2.967826320243594,3.392774606663873,3.815038247780289,4.22069903765101,4.610332193450617,-0.11,-0.1556,-1.81,0.5283,3.6151,-0.06,2.52,-0.57,1.6899,3.73
2014-11,2.503106308495795,2.8667852034875763,3.158930257364445,3.511759270756065,3.886142678691829,0.27,0.4493,-3.09,0.3424,-1.9772,0.69,2.55,1.5,2.5253,-2.28
2014-12,1.377971738172934,1.8244040682479536,2.218958748916866,2.6461600091612025,3.1115333842211657,0.96,0.2993,2.27,0.4723,2.7694,1.12,-0.06,-1.22,-0.6556,2.86
2015-01,-1.9118789938992076,-1.6952057607686366,-1.185509059942591,-0.6491375792148424,-0.0283651620173519,-1.65,1.4078,-3.58,-1.0729,-1.5792,3.84,-3.11,1.61,-0.3707,-0.92
2015-02,2.7223893592934756,3.318992996692427,4.423439560301734,5.25418755678233,6.011258452278678,-1.82,-0.9756,-1.86,-1.3938,0.816,-2.82,6.13,-1.12,0.0837,0.32
2015-03,0.4793902667301397,0.7684270345830857,1.2622144445268102,1.7967784350146454,2.234370092813731,-0.52,-0.0421,-0.37,-0.2615,2.8163,2.74,-1.12,0.09,0.8338,3.07
2015-04,0.8581478047118063,1.356929142686858,2.3046411999606997,3.1033827377128453,3.686703198984586,-0.61,-0.2287,1.82,-0.8011,-3.7918,-7.27,0.59,0.06,-2.1972,-3.09
2015-05,1.5784136248152336,1.8193461331165397,2.1483163025737273,2.5325594243926552,2.9653332817771716,-0.74,0.2946,-1.14,-0.612,1.735,5.82,1.36,-1.79,1.4466,0.83
2015-06,-2.2008297713029035,-1.7726529745065278,-1.0550050346347373,-0.2296661338708761,0.4748636486246349,-1.58,-0.7174,-0.79,-2.4461,2.8606,3.01,-1.53,0.44,1.2477,2.9
2015-07,1.3479981861446388,1.523596959280238,1.7087560319373196,1.9549213170976465,2.458090657098833,-2.41,2.583,-4.13,-2.7296,-4.0748,9.98,1.54,0.3,4.3509,-4.55
2015-08,-2.6905912013229005,-2.367953098909348,-1.8033384140189068,-1.3832237196540031,-0.9960592288534742,1.19,0.2619,2.77,1.1632,0.5006,-2.09,-6.04,0.68,0.7598,0.25
2015-09,1.01012619239651,1.3105054625821566,1.759424108709684,2.115242270729434,2.484574282196838,-0.58,3.4773,0.56,0.3072,-3.3796,5.22,-3.07,1.77,4.2729,-2.79
2015-10,1.3564062485778905,1.5549714832856942,1.9410537484624737,2.3484583261311753,2.79845429186798,0.52,1.0362,-0.46,0.6524,-2.7651,-3.28,7.75,0.88,-2.314,-2.07
2015-11,3.5415997064010885,3.652905876084711,3.849322393016541,4.078600901197138,4.344936672922284,-0.99,0.4651,-0.42,-0.5479,3.4655,2.28,0.56,-2.75,-1.7097,3.31
2015-12,-0.3702884531384798,0.0186514618881295,0.7404725520109723,1.4552670786869937,2.0542222113208988,-0.02,3.3336,-2.61,0.328,-2.0946,3.36,-2.17,0.5,2.9435,-2.99
2016-01,-0.2804041330033768,0.1427473050371819,0.582483628689533,0.8793770047183391,1.0240372575722734,3.08,4.7834,2.09,2.7736,-2.8171,1.44,-5.77,2.82,5.3293,-3.47
2016-02,1.7129989938460688,2.2420235440619973,2.7163495626679945,3.218794922745103,3.603042377677743,2.02,-0.1345,-0.57,1.7188,0.4861,-4.38,-0.07,3.25,2.0303,0.88
2016-03,6.093852023705269,6.812240040039839,7.3284800707584346,7.923183229244899,8.63196652395368,-0.08,-2.7531,1.19,-0.7057,1.0386,-5.01,6.96,0.77,-2.1273,1.07
2016-04,0.8787504916149869,1.6156681975583165,2.3652780769476403,2.9997001501295797,3.6284904766976203,1.9,-5.236,3.28,1.2916,0.1069,-6.02,0.91,-2.97,-7.2338,1.23
2016-05,2.616891149674382,3.24850010575941,3.9257564667460656,4.308525659798556,4.653928888301694,-2.48,2.2551,-1.66,-2.2596,-0.501,1.42,1.78,-1.09,0.9368,-0.61
2016-06,1.843346643894337,2.24383811857096,2.771124643503151,3.2034513375516416,3.658867062471136,1.94,-0.8264,-1.48,0.4911,-0.3369,4.13,-0.05,1.4,0.273,0.45
2016-07,1.4370327138704986,1.9770502318231056,2.6171981328006777,3.2640094548741705,3.898956231123105,-1.18,2.2562,-1.32,-2.1903,2.3302,-3.34,3.95,1.26,-0.5211,2.48
2016-08,-0.1750512242189827,0.2303171529127934,0.7961545861095964,1.1932718134737041,1.659432336159392,-0.34,-0.3905,3.18,-0.2318,0.9735,-3.49,0.49,-1.85,-2.3925,1.68
2016-09,0.3997580787974386,1.312444335305527,1.9336291588304169,2.2214500365872447,2.5624519513908406,0.03,-0.9288,-1.24,0.2096,1.0162,0.19,0.25,-2.21,-3.078,1.85
2016-10,-1.6481613445376153,-1.318477661061148,-1.2261285565075908,-1.1525097630176195,-1.000363760708447,0.28,2.029,4.09,0.869,-3.4301,0.59,-2.02,0.93,3.0152,-4.02
2016-11,3.154884994956774,4.524948645883641,5.5901464314667795,6.658255512613319,7.682606768514177,3.7,-2.5338,8.21,2.978,6.5782,-4.62,4.86,-0.18,-0.971,7.07
2016-12,2.0189445947809994,2.3855224156051205,2.788949480720212,3.140605778429958,3.4529527298016363,-0.23,0.8248,3.53,-0.2455,0.6324,-0.26,1.82,1.22,1.5371,0.41
2017-01,0.5540290844989704,0.7681085947355681,1.0769136713493175,1.4230637185244266,1.623424152135784,-0.99,0.6337,-2.75,-2.0241,-1.8672,-0.93,1.94,-0.49,-1.3102,-1.46
2017-02,2.4291627972728502,2.7264223783116837,3.26262325322368,3.793375445440468,4.1840093455652605,-1.83,2.4684,-1.67,-2.2401,-1.6698,-1.65,3.57,0.47,2.0078,-2.22
2017-03,1.6573665371251567,1.939559519031394,2.4537605112180363,2.999433549682703,3.710170719981939,-0.94,1.2334,-3.35,-1.2934,1.2536,-1.02,0.17,0.61,1.9001,0.74
2017-04,1.0982074169910427,1.3714950632930323,1.7598412032626631,2.1043713011366485,2.3335089255304533,-1.6,1.6603,-2.13,-1.5686,0.6004,0.48,1.09,1.9,1.0154,0.48
2017-05,1.565678524950258,1.995335129615754,2.4200980725179,2.871717388389976,3.407451780622577,-1.79,2.6916,-3.78,-1.559,-2.572,1.48,1.06,0.95,1.3157,-3.06
2017-06,1.040177706825356,1.4166751354065688,1.948993275567672,2.442688756178384,2.972505506998917,0.0,-1.8834,1.48,-0.5345,3.0521,-0.09,0.78,-2.22,-1.3137,2.58
2017-07,0.6750781726290989,1.1598203858642997,2.010275430799117,3.0035640023074275,3.9695675541213373,-0.2,1.0232,-0.31,-0.4273,-1.1238,1.68,1.87,-0.64,1.5286,-1.69
2017-08,0.3163472771999254,0.9476720456528377,1.8937984915342718,2.729790958950508,3.3700831763054175,-2.38,1.5301,-2.09,-2.8801,-1.456,3.26,0.16,0.14,0.3901,-1.82
2017-09,1.143892383683055,1.4882191022051472,2.0323154291422076,2.5612246427840226,3.1334845128622737,1.69,-1.7837,3.14,3.1398,4.9094,-1.32,2.51,-1.47,0.4385,4.78
2017-10,1.2498169736493325,1.6377498285082959,2.1525325711964873,2.5977734455663217,2.950614879689252,-3.25,2.8967,0.2,-3.3035,-1.3341,4.27,2.25,0.93,1.3832,-1.94
